forum,id
3,"Das Saugrohr ist viel Dünner, der Längenmechanismus schlechter verarbeitet und die Dämmung wurde wohl auch vergessen."
3,Laut aber Saugstark wie die Vorgänger!
3,Föhn auch gleich dabei
3,"saugen ist ok, leise ist was anderes und man erspart sich gleich einen föhn,ist praktisch ,im großen und ganzen zufrieden ."
3,Gutes Preis / Leistungsverhältnis
3,Für meine Bedürfnisse ist dieser Bodenstaubsauger ausreichend .
3,"Habe Fliesen im Großteil meiner Wohnung , also eine glatte Oberfläche wie sie auch Laminat oder PVC haben ."
3,"Dafür würde ja eigentlich auch ein leistungsschwächerer Sauger , etwa 500Watt ausreichen , sind aber schwer zu finden ."
3,"Mit diesem Erwerb hat man für glatte Oberflächen ein leistungsstarkes und kompaktes Gerät in der Hand , was sich beim Zukauf von Pinselbürste und Teppichdüse ( ich benutze sie allerdings zum absaugen von großen Oberflächen wie Matraze , Couch & entspr. Möbeln ) als ein gut zu handhabendes Helferlein herausstellt ."
3,"Die mitgelieferte Bodendüse ist nicht zu hoch , so das man auch unter schmalen Bereichen guten Zugang hat ."
3,Für den Teppichboden im Schlafzimmer ist sie allerdings nur mäßig geeignet .
3,"Ich habe die Erfahrung daraus gemacht , das ich die Düse nur in eine Richtung bewege ."
3,Ich platziere sie von mir weg und ziehe sie über den abzusaugenden Bereich zu mir hin .
3,"Ist ein wenig unbequem , habe aber sämtliche Partikel und Haare darin ."
3,"Nach dem Staubsaugen reinige ich ohnehin die benutzten Komponenten , indem ich diese mit dem Handstück noch einmal zusätzlich absauge ."
3,In vielen Rezessionen wird die Lautstärke bemängelt .
3,Das kann ich so nicht nachvollziehen und empfinde den Lärmpegel im Toleranzbereich .
3,"Das dieses Gerät bei wenigem Benutzen Striemen auf dem Gehäuse erkennen läßt , kann ich bestätigen ."
3,"Liegt Wohl daran das so ein Teil eher ein Gebrauchsgegenstand ist und dazu noch ein Plastikgehäuse hat , so wie alle anderen Staubsauger ."
3,"Hätte auch lieber ein Edelstahlgehäuse daran , gibt es aber anscheinend nicht ."
3,"Allerdings wäre es besser , wenn Staubsauger 4 anstatt 3 Räder besitzen würden ."
3,Dadurch hat er mehr Stabilität der Standfestigkeit und beim hinterher ziehen .
3,"4 Räder schlingern dabei erheblich weniger und stoßen auch weniger an Möbel an , wodurch er nicht so schnell vermackt !"
3,Der Aktionsradius der Zuleitung ist komfortabel und der Kabeleinzug ist hoffentlich auch noch in ein paar Jahren der Benutzung funktionell !
3,Fazit : Die Lebensdauer läßt sich nicht nach ein paar Monaten beurteilen .
3,Für den täglichen Gebrauch und die Zusätzlichen üblichen Handhabungen ist dieses Kauf in Ordnung .
3,Wer allerdings ein Gerät für den halben Preis erwerben möchte kauft unter Umständen zweimal . . .
3,"Gute Saugleistung, Teleskopstange leider etwas kurz"
3,Der Staubsauger erfüllt seinen Zweck. 
3,"Gute Saugleistung, Lautstärke hält sich im Rahmen. "
3,Die Teleskopstange könnte für große Menschen etwas länger sein. 
3,"Die einzelnen Aufsteckelemente (Bürsten, Schlauch und Teleskopstange) werden ineinander gesteckt, ohne dass es einen Schließmechanismus gibt (es rastet nichts ein). "
3,"Eine Trennung der Elemente kann daher nur mit größerer Krafteinwirkung erfolgen, was nicht sehr komfortabel ist."
3,Entspricht nicht den Erwartungen
3,Das Produkt entspricht nicht den Erwartungen. 
3,"Der Staubsauger verursacht auf der höchsten Stufe einen unerträglichen Lärm, die Verarbeitung entspricht der eines Billigsaugers und nicht dem eines 150.- Euro Saugers. "
3,Hätte ihn bereits zurückgesandt wenn mein Hund nicht die Möbeldüse angeknabbert hätte.
3,guter Sauger
3,"Die Saugleistung wirkt schwach, warum weiß ich nicht. "
3,Ob da wirklich 2400Watt drin stecken? 
3,Optisch schönes Teil. 
3,Zubehör inklusive. 
3,Super Reichweite!!! 
3,Tolles Handling! 
3,Aber die Bodendüse ist ätzend. 
3,"Sie rollt zwar anfangs leicht, fängt dann aber an zu quietschen. "
3,"Ich bin froh, dass wir robustes Laminat haben - auf empfindlichem Laminat hätten wir jede Menge Kratzer!! "
3,Die Bürstenhaare kommen einfach nicht weit genug raus um den Boden vor der harten Unterseite der Düse zu schützen. 
3,Ich werde wohl noch eine andere Bodendüse kaufen müssen.
3,"saugt gut, aber…"
3,für große Menschen ist der Schlauch recht kurz. 
3,Die Kabelaufwickelung nervt !
3,"Mal rollt sich das Kabel ungewollt ein, mal geht es nicht richtig rein,wenn man will."
5,Einfach 1A- auch bei Tierhaaren!
5,Ich hatte vorher einen beutellosen Staubsauger.
5,Leider hat er seine Saugleistung zur Gänze aufgegeben- als kam wieder ein neuer in den Haushalt- mit Beutel.
5,Warum?
5,"Im Endeffekt kommt es mir hygienischer und einfacher vor: Klappe auf, Beutel raus, Beutel rein, Klappe zu und weiter geht's."
5,Und ich muss sagen: Begeisterung meinerseits!
5,Entweder war mein bisheriges Geräte eine lahme Krüke oder dieses Gerät ist der abolute Hammer- oder beides.
5,"Ich war bei max. 1800 Watt zurückhaltend, was die Saugleistung betrifft."
5,Aber ich habe mich geirrt.
5,Er saugt und saugt und wie!
5,Habe meinen Balkon mal in Angriff genommen- mit einem Rasenteppich.
5,Zwei Katzen bevölkern den Balkon ständig.
5,"Dementsprechend war der Zustand des Rasenteppichs; übersäht mit Tierhaaren, die sich schon richtoig reinverfilzt haben."
5,"Ich also mit meinem neu erstandeme Staubsauger hin, dachte mir: der Härtetest."
5,"Wenn er das schafft, bleibt er bei mir."
5,"Und wirklich- das Grau verschwand, rasch."
5,"Und hervor kam ein grün, wie ich es schon lange nicht mehr gesehen habe."
5,Hut ab- diese Leistung hat mich sehr beeindruckt.
5,"Als nächstes werde ich die Polstermöbel angehen- bin zuversichtlich, dass das Teil diese auch gut packen wird."
5,Zubehör: sehr gut.
5,Man ist also gut beraten gleich eine Packung Ersatzbeutel mitzubestellen.
5,"Die Düsen sind auch gut einsetzbar: zwei Fugendüsen( klein und Groß), eine Bohrstaubdüse( finde ich entbehrlich), eine Matratzendüse und zwei Polsterdüsen( eine mit extra großer Fläche für Tierhaare- die hab ich noch nicht ausprobiert) und natürlich die Hauptdüse mit zuschaltaberer Bürste für das Wechseln zwischen Parkett und Teppich)."
5,Was ich ist das geringe Gewicht mit etwa 4 kg- einstarker Zwerg.
5,"Gut für meine Wohnung, da ich ein Stockwerk habe iund somit mit dem Ding auch rauf und runter muss."
5,Parkhilfe für das Gestzänge am Gerät- selbstredend dabei.
5,Ebenso wie die automatische Kabelaufrollung- ohne extra Knopf.
5,Zieht selbständig ein- eine gute Sache.
5,"Dabei muss man allerdings ,manchmal etwas nachhelfen( Stück rausziehen und selbständig aufrollen lassen)."
5,Lupenreine Kaufempfehlung!
5,Sehr empfehlenswert
5,Ich habe seit 13 Jahren meinen alten Siemens-Staubsauger und bin immer sehr zufrieden damit gewesen.
5,"Nun wurde es an der Zeit, nach einem neuen zu suchen."
5,"Das neuen Modell hat mich voll und ganz überzeugt, er ist bei normaler Saugleistung extrem leise und saugt trotzdem sehr gut."
5,"Das Zubehör ist äußerst praktisch, um in alle Ecken zu kommen."
5,Mit der Polsterdüse kann man auch toll Bambusrollos absaugen.
5,Auch die Düse zum Bohrstaub auffangen ist eine große Bereicherung.
5,Ich bin rundum zufrieden.
5,super Kauf
5,"Ich hätte nicht gedacht, dass ich mich eines Tages über einen Staubsauger freuen würde, aber dieses Gerät hat es geschafft :-)"
5,Es gibt nur positives zu berichten:
5,Die Saugleistung ist prima.
5,Auch die Steuerung der Leistung ist einwandfrei.
5,"Sehr schön ist auch der lange, ausziehbare Teleskopstiel mit dem extra Handgriff."
5,"Durch diesen Griff ist es ein Leichtes, durch einfach Drehen unter allen Möbeln und in allen Ecken zu saugen."
5,"Das Kabel ist richtig lang, so dass ein häufiges umstecken entfällt."
5,"Das kleinere ZUbehör ist praktisch am Gerät verstaut, ohne im Weg zu sein."
5,Das Preis- Leistungsverhältnis ist nicht zu verachten.
5,Dieses Gerät hat bei Stiftung Warentest mit am Besten abgeschnitten und ist weitaus günstiger als die Mitkonkurrenten.
5,Alles in allem haben wir einen super Kauf getätigt und sind sehr zufrieden mit dem Gerät.
5,Der Porsche unter den Staubsaugern
5,Blitzschnelle Lieferung von Amazon.
5,Den Staubsauger ausgepackt und Probegesaugt :das ist meiner!
5,"Nach dem Lesen fast aller Bewertungen für dieses Gerät, konnte ich manchmal gar nicht glauben dass es derselbe Staubsauger ist, über den geschrieben wurde."
5,Und nun der eigene Test.
5,Ich bin super zufrieden!
5,"Und stelle doch auch wieder fest, dass so ein Staubsauger auch den eigenen Vorlieben entsprechen muss."
5,Ich mag einfach die Siemens- und dieser ist ein ganz tolles Modell.
5,"Und im Prinzip hat jede Rezension mit dem was gelobt oder bemängelt wird ,irgendwo recht."
5,"Für mich ist ausschlagebend, dass ich zu einem moderaten Preis einen feinen und sehr gut verarbeiteten Staubsauger bekommen habe."
5,Sehr leise im mittleren und unteren Bereich- man glaubt es gar nicht wenn man ihn angeschaltet hat.
5,Für die Wattzahl eine gute Saugleistung.
5,Tolles Zubehör für jeden Saug(an-)fall.
5,Sehr robuste Verarbeitung .
5,Und ein Metallrohr welches sich auch auf grosse Menschen einstellen lässt.
5,"Das Rohr und der Fuss wiegen zusammen fast soviel wie der Staubsauger ansich, daran muss man sich erstmal gewöhnen."
5,"Trotzdem emfinde ich die Handhabung als gut, wenn es auch mehr Körperkraft erfordert."
5,"Ausserdem ist es für mich ein sattes Plus, dass diese Teile so robust und in sich fest gearbeitet sind."
5,Da wackelt nichts und der Fuss ist in dem Gelenk sehr fest( bei weicher Drehung!) .
5,"Mir persönlich geht beim Saugen nichts mehr auf die Nerven ,als wackelige Teile."
5,Das wird einem hier nicht passieren!
5,"Sämtliche Zusammenschlüsse( Staubsauger ,Schlauch ,Handgriff ,Rohr ,Saugfuss) sind durch Klickverschlüsse gesichert ."
5,"Passt genau, wackelt nicht und lässt sich sehr leicht bedienen."
5,"Die Abluft relativ steil nach oben empfinde ich persönlich angenehmer als beim Vorgänger, immer im Nacken."
5,Irgendwo muss das ja hin- und es ist nicht stärker als bei anderen Saugern.
5,"Der Griff oben an dem Stück zwischen Plastickrohr und Metallrohr ist erstmal zum Gewöhnen, lässt sich aber gut handhaben ."
5,"Sollte es deshalb an engen Stellen mal nicht weitergehen, gibt es dieses lange Zusatzrohr, welches mitgeliefert wird."
5,"Das Kabel ist wirklich extra lang, und zieht sich auch sehr schnell ein, wenn man ausversehen dran ruckelt."
5,Aber darauf kann man sich einstellen.
5,"Entweder andere Steckdose, oder eben nicht drauftreten und gleichzeitig den Staubsauger nach vorne ziehen( meine Spezialität)."
5,Der Stecker ist in neueren Steckdosen tatsächlich sehr schwergängig.
5,Mit etwas älteren Mehrfachsteckern gibt es aber keine Probleme.
5,Die Rollen sind sehr leichtgängig und der Sauger ist wendig durch diese kleinen Rollen.
5,"Wenn man ihn am Schlauch etwas anlüpft, hoppelt er auch über das Stromkabel."
5,"Dass es beim sehr flachen Saugen zum Bodenkontakt mit der Einparkhilfe kommt, mag sein."
5,"Aber das lässt sich mit einer kleinen Drehung des Rohrs zur Seite, vermeiden."
5,Mein Fazit: ein echt toller und vielseitiger Staubsauger zu einem guten Preis!
5,Siemens VSZ31456 Bodenstaubsauger
5,Dieser Siemens VSZ31456 Bodenstaubsauger hält was er verspricht .
5,"Eine klare Kaufempfehlung für jeden ,der für kleines Geld einen ganz """"großen"""" Staubsauger erhalten möchte ."
5,Das Packet mit diversen Zusatzteilen ergänzt meine positive Einstellung zu diesem Produkt .
5,Für Tierliebhaber ist dieser Siemens VSZ31456 Bodenstaubsauger ein muss um den Kampf gegen die Tierhaare zu bestehen :-)!!!
5,Aber Vorsicht... die Saugleistung dieses Gerätes ist enorm und kann unter umständen zum Kraftakt werden .
5,"Deswegen lieber den Drehregler der Saugkraftgerulierung lieber im Mittelbereich einstellen ,sonst suchen Sie noch Ihren Teppich :D"
5,"Positiv aufgefallen ist mir noch das man während des Saugens problemlos telefonieren kann ,da dieser Sauger eher schnurrt statt dröhnt."
5,"Dank seiner kleinen """"Größe"""" ist er problemlos in jede Ecke zu verstauen und wartet geduldig auf seinen nächsten Einsatz."
